StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q71,Q123,Q124,Q72,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q162,Q132_First Click,Q132_Last Click,Q132_Page Submit,Q132_Click Count,Q2,Q3,Q4,Q5,Q6,Q7,Q107_First Click,Q107_Last Click,Q107_Page Submit,Q107_Click Count,Q110,Q111,Q126,Q148,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q161,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q2,Q3,Q4,mistake,allocation_kw,allocation_lt,PROLIFIC_PID,SESSION_ID,STUDY_ID,round,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,memory_lt_-$4,memory_lt_$0,memory_lt_$2,memory_lt_$4,memory_kw_$0,memory_kw_$4,memory_kw_$6,memory_kw_$8,hp_kw_4,reasons_kw,reasons_lt,kw_first,attention_check,Q_DataPolicyViolations
2025-12-09 14:55:49,2025-12-09 15:02:55,0,,100,426,1,2025-12-09 15:02:56,R_6upMXGrx1VHmy5P,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.023,0,Sharing what I have with others.,Keeping everything for myself.,Taking away from others.,Sharing a small amount with others.,15.175,21.11,28.379,2,I chose to share the amount I had equally.,0,0,0.106,0,1,4,6,2,5,3,0,0,2.02,0,Sharing a third of what I have with others.,Giving two thirds of what I have with others.,Keeping everything for myself.,Sharing equally with others.,6.083,9.453,10.917,2,I shared my portion equally.,0,0,0.21,0,66,2,,0,6,4,66719e649384370db5e1b1c9,6938386cb973fbb06a47eb20,6937e69e78cf183d05203ffa,1,$4,$0,'-$4,$2,$4,$8,$0,Taking away from others.,Keeping everything for myself.,Sharing a small amount with others.,Sharing what I have with others.,Keeping everything for myself.,Sharing a third of what I have with others.,Sharing equally with others.,Giving two thirds of what I have with others.,$6,I shared my portion equally.,I chose to share the amount I had equally.,0,1,
2025-12-09 14:55:32,2025-12-09 15:02:58,0,,100,446,1,2025-12-09 15:02:59,R_6VOdEEQlJYYxonb,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.018,0,being somewhat average but also probably a republican ,being average and kind,being a billionaire,being a billionaire,6.181,38.137,44.882,3,i was confused how it worked at first. we are splitting it half and half. I like to be giving but also need money.,0,0,0.224,0,1,4,6,2,5,3,0,0,2.117,0,being a billionaire,being pretty average and nice,being pretty average and nice,being a saint,12.164,19.244,20.647,3,"I like to be giving when possible. it is an important value for our species. also, i'm broke so i want some of the money.",0,0,0.109,0,45,1,4,0,6,6,5d734121d169f0001706ef8f,6938385cb786ef526c4cf638,6937e69e78cf183d05203ffa,1,$2,$4,$0,'-$4,$0,$4,$6,being a billionaire,being a billionaire,being somewhat average but also probably a republican ,being average and kind,being a billionaire,being pretty average and nice,being pretty average and nice,being a saint,$8,"I like to be giving when possible. it is an important value for our species. also, i'm broke so i want some of the money.",i was confused how it worked at first. we are splitting it half and half. I like to be giving but also need money.,1,1,
2025-12-09 14:50:45,2025-12-09 15:03:12,0,,100,746,1,2025-12-09 15:03:12,R_2fZCcifFAZTVxPI,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.008,0,This reminds me of being selfish and wanting all the funds to myself.,This reminds me of making a contribution to a colleagues leaving gift and giving within my means.,This reminds me of when I have split the cost 50/50 with my siblings to a gift we bought for our parents.,This reminds me of when I have kept the change from when I've bought something with someone else's monies.,18.203,18.203,19.278,1,"Since they had funds, I chose not to take away from their funds and keep my funds to myself.",0,0,0.105,0,1,4,6,2,5,3,0,0,2.007,0,I find it similar to when the government taxes me and I get an automatic deduction.,I find this similar to when I am able to retain my whole salary.,I find this similar to when I has split the cost of a birthday gift between a friend and I and we went 50/50.,I find this similar to when I have received a fine and have had to pay from the money pot. ,10.653,12.132,14.347,3,I chose not to transfer any amount due to being selfish and wanting to retain the full amount to make the most of the bonus if I am selected.,0,0,0.205,0,28,1,10,0,12,8,6659f6567651f4da7426a25e,69383740334986189a5d997a,6937e69e78cf183d05203ffa,1,'-$4,$2,$4,$0,$4,$0,$6,This reminds me of being selfish and wanting all the funds to myself.,This reminds me of when I have kept the change from when I've bought something with someone else's monies.,This reminds me of making a contribution to a colleagues leaving gift and giving within my means.,This reminds me of when I have split the cost 50/50 with my siblings to a gift we bought for our parents.,I find this similar to when I am able to retain my whole salary.,I find it similar to when the government taxes me and I get an automatic deduction.,I find this similar to when I has split the cost of a birthday gift between a friend and I and we went 50/50.,I find this similar to when I have received a fine and have had to pay from the money pot. ,$8,I chose not to transfer any amount due to being selfish and wanting to retain the full amount to make the most of the bonus if I am selected.,"Since they had funds, I chose not to take away from their funds and keep my funds to myself.",1,1,
2025-12-09 14:33:54,2025-12-09 15:03:13,0,,100,1759,1,2025-12-09 15:03:14,R_3fVFVrK0fIlsKBA,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.014,0,Sharing a small portion of something you own with a friend. Lending a friend a few dollars for coffee even though you both have some money. It's a modest act of generosity without giving up too much.,Taking someone away from someone who already has less than you. A situation where one sibling takes a toy from a younger sibling who only has a few toys. This is more aggressive or punitive than generous it reduces their resources.,"Splitting your resources more equally with someone. If you earned $8, and your friend has $4, giving them $4 is like saying, Let's make it fair or here, now we each have the same. It's a strong act of fairness or sharing.",Keeping what you have without helping or hurting anyone. Keeping your lunch to yourself even though a friend is hungry. Neither generous nor harmful. It's neutral or indifferent.,25.161,32.174,35.359,6,"I chose to transfer $2 because it is a modest, fair way to share some of my resources with the other participant. I wanted to be generous without giving away too much, helping to balance the allocations slightly while still keeping the majority of my initial allocation.",0,0,0.208,0,1,4,6,2,5,3,0,0,2.121,0,Splitting a shared bonus or gift evenly when one person didn't initially receive anything. It feels like a fair compromise. You give them half of what you have to balance things out.,"Going above and beyond in helping someone, like lending a friend most of your savings because they are in urgent need. It;;s generous and leans toward altruism.",Keeping all of your winnings from a contest or bonus while the other person gets nothing. Comparable to prioritizing your own needs entirely.,"Sharing somewhat generously but not completely equalizing the situation, like buying lunch for a friend but only paying for part of their meal. It's fair but cautious.",2.858,10.618,11.367,3,"I chose to transfer $6.50 because I wanted to strike a balance between fairness and self interest. The other participant initially had nothing, so giving them more than half ensures they receive a meaningful share, while I still keep a portion for myself. This amount feels equitable and reflects a desire to be generous without giving everything away.",0,0,0.213,0,21,1,5,0,5.5,6,673654fe4689394b4c0bb101,693833495a575ed6f9e019dd,6937e69e78cf183d05203ffa,1,$2,'-$4,$4,$0,$6,$8,$0,Taking someone away from someone who already has less than you. A situation where one sibling takes a toy from a younger sibling who only has a few toys. This is more aggressive or punitive than generous it reduces their resources.,Keeping what you have without helping or hurting anyone. Keeping your lunch to yourself even though a friend is hungry. Neither generous nor harmful. It's neutral or indifferent.,Sharing a small portion of something you own with a friend. Lending a friend a few dollars for coffee even though you both have some money. It's a modest act of generosity without giving up too much.,"Splitting your resources more equally with someone. If you earned $8, and your friend has $4, giving them $4 is like saying, Let's make it fair or here, now we each have the same. It's a strong act of fairness or sharing.",Keeping all of your winnings from a contest or bonus while the other person gets nothing. Comparable to prioritizing your own needs entirely.,"Sharing somewhat generously but not completely equalizing the situation, like buying lunch for a friend but only paying for part of their meal. It's fair but cautious.",Splitting a shared bonus or gift evenly when one person didn't initially receive anything. It feels like a fair compromise. You give them half of what you have to balance things out.,"Going above and beyond in helping someone, like lending a friend most of your savings because they are in urgent need. It;;s generous and leans toward altruism.",$4,"I chose to transfer $6.50 because I wanted to strike a balance between fairness and self interest. The other participant initially had nothing, so giving them more than half ensures they receive a meaningful share, while I still keep a portion for myself. This amount feels equitable and reflects a desire to be generous without giving everything away.","I chose to transfer $2 because it is a modest, fair way to share some of my resources with the other participant. I wanted to be generous without giving away too much, helping to balance the allocations slightly while still keeping the majority of my initial allocation.",1,1,
2025-12-09 15:02:01,2025-12-09 15:03:24,0,,100,82,1,2025-12-09 15:03:24,R_2g0iezo6lulmjw3,,,,,,,anonymous,EN,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,67666ea12f9a4e3715fa89af,693839e2b8aee91a8918cca7,6937e69e78cf183d05203ffa,1,'-$4,$0,$2,$4,$0,$6,$4,,,,,,,,,$8,,,,1,
2025-12-09 14:59:29,2025-12-09 15:03:32,0,,100,242,1,2025-12-09 15:03:32,R_2q2wjjyOUZXVSxq,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.111,0,giving myself money,taking a pay cut,"losing a lot
",no difference,10.132,14.399,15.393,2,"I didn't want to change the allocation
",0,0,0.108,0,1,4,6,2,5,3,0,0,2.011,0,a friend,buying a sandwich,a lunch,not buying anything,5.98,5.98,7.492,1,it gives them somtehing but I get the most,0,0,0.108,0,25,1,16,0,10,8,5f2b1bcbfa2da3513cb07b77,6938394a64ebffd7f229a629,6937e69e78cf183d05203ffa,1,$4,$2,'-$4,$0,$6,$4,$8,,,,,not buying anything,buying a sandwich,a friend,a lunch,$0,it gives them somtehing but I get the most,,1,1,
2025-12-09 14:57:08,2025-12-09 15:03:53,0,,100,405,1,2025-12-09 15:03:54,R_6Km0OIV9cuWHFkd,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.11,0,Giving a beggar on the street a handout,Giving someone enough money for a snack,Stealing from someone on the street,Keeping all of the money for yourself like Mr. Burns,11.246,11.246,15.777,1,I still think 25% is fair.,0,0,0.204,0,1,4,6,2,5,3,0,0,2.007,0,Splitting the amount to buy a gift for someone.,Enabling someone to buy something from mcdonalds,Being generous to a homeless person,Not giving a beggar money,8.155,8.155,9.255,1,25% seems fair,0,0,0.216,0,36,1,5,0,9,8,61762d78247d96d4b4b6c132,693838ba65c8583822997ad9,6937e69e78cf183d05203ffa,1,$2,$4,'-$4,$0,$6,$8,$4,Stealing from someone on the street,Keeping all of the money for yourself like Mr. Burns,Giving a beggar on the street a handout,Giving someone enough money for a snack,Not giving a beggar money,Being generous to a homeless person,Splitting the amount to buy a gift for someone.,Enabling someone to buy something from mcdonalds,$0,25% seems fair,I still think 25% is fair.,1,1,
2025-12-09 14:56:05,2025-12-09 15:04:03,0,,100,478,1,2025-12-09 15:04:04,R_25KTYVnLOuXnjxf,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.108,0,This would be as if someone stole four dollars out of someone's pocket.,This is similar to donating to a charity solicitor.,This is similar to refusing to donate or gift money to somebody who may be in need.,This is similar to putting money into a donation box at a community center.,8.625,11.338,14.572,2,"Transferring two dollars means we'd both walk away with six dollars, which is fair.",0,0,0.107,0,1,4,6,2,5,3,0,0,2.007,0,Giving most of your money to somebody in need.,Tipping someone at a restaurant.,Keeping money to yourself and refusing a potential gift or donation to someone.,Equally splitting a reward and acknowledging the effort of both parties,1.257,2.697,5.242,2,"We would both walk away with six dollars, which is an even split and fair.",0,0,0.105,0,37,1,1,0,6,6,5f3d6ca05772161108bc0e2e,6938387f14701a34c716bfe8,6937e69e78cf183d05203ffa,1,'-$4,$2,$0,$4,$8,$4,$0,This would be as if someone stole four dollars out of someone's pocket.,This is similar to refusing to donate or gift money to somebody who may be in need.,This is similar to donating to a charity solicitor.,This is similar to putting money into a donation box at a community center.,Keeping money to yourself and refusing a potential gift or donation to someone.,Tipping someone at a restaurant.,Equally splitting a reward and acknowledging the effort of both parties,Giving most of your money to somebody in need.,$6,"We would both walk away with six dollars, which is an even split and fair.","Transferring two dollars means we'd both walk away with six dollars, which is fair.",0,1,
2025-12-09 14:50:53,2025-12-09 15:04:14,0,,100,801,1,2025-12-09 15:04:14,R_53mpVoIjMzbRKlV,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.112,0,I think this is similar to my mother giving allowance to my brother and myself with me receiving more because I am the older sibling with more expenses,I think this is similar to me giving money to my mother because she is having a hard time covering bills and needs the extra cash,This is more similar to be giving a gift to my little brother and to make things seem more fair after an allowance to the both of us was unequal amounts,This is taking money from someone that owes me money simply because I loaned it to them in a time of need and this is pay back,5.368,11.087,14.702,6,The original allocation works out in my favor already and I'd prefer not to take any money nor give it,0,0,0.211,0,1,4,6,2,5,3,0,0,2.112,0,"In that similar allocation to me i giving money to a family member who is in need of funds to cover something. If I am giving that percentage of money to another person/family member, then it is likely a dire situation",This is similar to me covering a meal or drink for friends or my significant other on a day or night out,This is more similar to me taking care of myself and the other person not participating or attaining funds from another party or source,I feel this is sharing with my spouse what is made so we can both have fun or take care of necessary expenses,3.613,5.531,8.11,2,I think in fairness in this particular situation I would allocate a significant amount of the earnings to another party as a part of this study with out it being the majority,0,0,0.213,0,41,1,8,0,6.5,8,65a0af125aba9e5f885c0ff3,6938374162cfd519b8a2c9b7,6937e69e78cf183d05203ffa,1,$0,$4,$2,'-$4,$8,$4,$0,This is taking money from someone that owes me money simply because I loaned it to them in a time of need and this is pay back,I think this is similar to my mother giving allowance to my brother and myself with me receiving more because I am the older sibling with more expenses,This is more similar to be giving a gift to my little brother and to make things seem more fair after an allowance to the both of us was unequal amounts,I think this is similar to me giving money to my mother because she is having a hard time covering bills and needs the extra cash,This is more similar to me taking care of myself and the other person not participating or attaining funds from another party or source,This is similar to me covering a meal or drink for friends or my significant other on a day or night out,I feel this is sharing with my spouse what is made so we can both have fun or take care of necessary expenses,"In that similar allocation to me i giving money to a family member who is in need of funds to cover something. If I am giving that percentage of money to another person/family member, then it is likely a dire situation",$6,I think in fairness in this particular situation I would allocate a significant amount of the earnings to another party as a part of this study with out it being the majority,The original allocation works out in my favor already and I'd prefer not to take any money nor give it,1,1,
2025-12-09 14:54:50,2025-12-09 15:04:28,0,,100,578,1,2025-12-09 15:04:28,R_6YtT3HUNPW7Uuri,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.122,0,Same as before. ,Same as before. ,Same as before. ,Same as before. ,2.335,2.934,3.575,2,Same as before. ,0,0,0.205,0,1,4,6,2,5,3,0,0,2.017,0,Sending money to a friend to help them with a short term financial issue. ,Sending money to a family member as a birthday gift. ,Sending money to someone online to help pay for a membership fee. ,"Sending money to a friend you have borrowed money from in the past, to pay them back. ",2.698,10.247,11.348,5,"At this time, I need the money more and would benefit from keeping it. ",0,0,0.109,0,40,1,12,0,12,12,67a3d6fb41bf0e28e9909e1b,6938383330f6a937d508412d,6937e69e78cf183d05203ffa,1,,,,,,,,,,,,,,,,,"At this time, I need the money more and would benefit from keeping it. ",Same as before. ,1,1,
2025-12-09 14:32:38,2025-12-09 15:04:45,0,,100,1926,1,2025-12-09 15:04:45,R_7UioGmtQLSumOsk,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.009,0,This situation reminds me of a school bully stealing someone's lunch money. It feels unfair and lacks compassion.,"Gifting $4 feels like a random act of kindness. If a person needed it for milk at the grocery counter, the gift feels like a way to equalize a situation for someone who is disadvantaged in some way. ","This sounds like a token gesture. Not looking to level the playing field by transferring all of your resources, but making sure you have enough for yourself, too.","It is similar to receiving a gift or a bonus that was rightfully earned, either through work, an achievement, or a milestone. In this case, there is no ill intent toward the other person.",6.038,20.173,22.36,7,"I want the other participant to be compensated equally and fairly. As long as they are putting in an equal amount of effort, it seems fair to split the pot evenly.",0,0,0.207,0,1,4,6,2,5,3,0,0,2.008,0,"Receiving $12 when someone else receives $0 feels similar to an unexpected bonus at work. Either the other participant didn't meet expectations, or the bonus didn't apply to their position. Transferring $0 feels fair in this situation because it was an award.","Transferring $8 out of $12 feels like a situation in which you are paying it forward. The act of paying it forward, such as buying someone's coffee in line, demonstrates generosity and empathy.","This situation feels similar to when a child has $12 at a gas station and their friend has no money. The child gives the friend $4 so they can buy a snack, while still keeping enough to get what they want for themselves. It’s a way of sharing but not giving up everything.","It's similar to winning a scratch-off you purchased with a friend and then handing them half the winnings, after they won nothing. Both walk away with something instead of one person taking it all.",3.75,7.774,10.071,2,"I hope the other participant puts in an equal amount of effort. I didn't expect $12, so there's no harm in my splitting the baby with a stranger in this situation, and it seems like the most compassionate option to take.",0,0,0.102,0,34,1,4,0,6,4,691ca5b72bce06aa81ffc8f6,693832fe089c964e4b39d48a,6937e69e78cf183d05203ffa,1,'-$4,$4,$2,$0,$0,$8,$4,This situation reminds me of a school bully stealing someone's lunch money. It feels unfair and lacks compassion.,"It is similar to receiving a gift or a bonus that was rightfully earned, either through work, an achievement, or a milestone. In this case, there is no ill intent toward the other person.","This sounds like a token gesture. Not looking to level the playing field by transferring all of your resources, but making sure you have enough for yourself, too.","Gifting $4 feels like a random act of kindness. If a person needed it for milk at the grocery counter, the gift feels like a way to equalize a situation for someone who is disadvantaged in some way. ","Receiving $12 when someone else receives $0 feels similar to an unexpected bonus at work. Either the other participant didn't meet expectations, or the bonus didn't apply to their position. Transferring $0 feels fair in this situation because it was an award.","This situation feels similar to when a child has $12 at a gas station and their friend has no money. The child gives the friend $4 so they can buy a snack, while still keeping enough to get what they want for themselves. It’s a way of sharing but not giving up everything.","It's similar to winning a scratch-off you purchased with a friend and then handing them half the winnings, after they won nothing. Both walk away with something instead of one person taking it all.","Transferring $8 out of $12 feels like a situation in which you are paying it forward. The act of paying it forward, such as buying someone's coffee in line, demonstrates generosity and empathy.",$6,"I hope the other participant puts in an equal amount of effort. I didn't expect $12, so there's no harm in my splitting the baby with a stranger in this situation, and it seems like the most compassionate option to take.","I want the other participant to be compensated equally and fairly. As long as they are putting in an equal amount of effort, it seems fair to split the pot evenly.",1,1,
2025-12-09 14:55:25,2025-12-09 15:04:56,0,,100,570,1,2025-12-09 15:04:57,R_88Nohcl021GFOJH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.132,0,This is similar to stealing,This is being honest and content with what you have,Being kind and giving the other participant something extra so you have equal amounts,This is giving away most of your money,6.577,26.117,31.128,2,"I decided I wanted to be content with what I had and not take any money from the other participant, nor be generous and give any away as I need it",0,0,0.218,0,1,4,6,2,5,3,0,0,2.021,0,"being content with what I have, although a bit greedy as the other has nothing",being generous and partly sharing the money,being equitable and sharing equally,being over-generous and giving away more than half of my money,5.837,5.837,7.968,1,"I didn't want to be greedy, so gave a small amount to the other participant as they had nothing",0,0,0.212,0,61,1,2,0,10,8,58174d95a22f0f0001a3f0be,693837a03e71ad99422c7d93,6937e69e78cf183d05203ffa,1,'-$4,$0,$2,$4,$0,$4,$6,This is similar to stealing,This is being honest and content with what you have,Being kind and giving the other participant something extra so you have equal amounts,This is giving away most of your money,"being content with what I have, although a bit greedy as the other has nothing",being generous and partly sharing the money,being equitable and sharing equally,being over-generous and giving away more than half of my money,$8,"I didn't want to be greedy, so gave a small amount to the other participant as they had nothing","I decided I wanted to be content with what I had and not take any money from the other participant, nor be generous and give any away as I need it",0,1,
2025-12-09 14:53:22,2025-12-09 15:05:01,0,,100,698,1,2025-12-09 15:05:01,R_5DcKWMpS3LUVhdc,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.011,0,I find it similar to having to give someone more money than I will have left.,I find it similar to giving with out knowing what i will need the money for in the future.,I will find it similar to not having to pay  bill and having extra money in my pocket to spend,I find it similar to not having enough to make it by and having a negative balance in the bank until payday.,27.113,27.113,28.796,1,I choose this allocation because it was balanced and we would both have the same amount of funds.,0,0,0.213,0,1,4,6,2,5,3,0,0,2.012,0,I find it similar to making things balanced.,I find it similar to trying to make it but making sure everyone else is ok,I find it similar to not having to give money to anyone for a change,I find it similar to helping someone out,5.115,5.995,7.183,2,I think it is fair to go half and split the allocation evenly ,0,0,0.215,0,38,1,5,0,6,6,67185ee6a496b39bb781001c,693837d9e31b91a5234bd42d,6937e69e78cf183d05203ffa,1,$4,$2,$0,'-$4,$6,$8,$0,I find it similar to not having enough to make it by and having a negative balance in the bank until payday.,I will find it similar to not having to pay  bill and having extra money in my pocket to spend,I find it similar to giving with out knowing what i will need the money for in the future.,I find it similar to having to give someone more money than I will have left.,I find it similar to not having to give money to anyone for a change,I find it similar to helping someone out,I find it similar to making things balanced.,I find it similar to trying to make it but making sure everyone else is ok,$4,I think it is fair to go half and split the allocation evenly ,I choose this allocation because it was balanced and we would both have the same amount of funds.,0,1,
2025-12-09 14:59:32,2025-12-09 15:05:04,0,,100,332,1,2025-12-09 15:05:05,R_894dgY6PS5Yzbcs,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.02,0,Giving back a small amount to somebody as a kind gesture for a favour they have done for you,Taking money from someone because you have done more for them than they have for you and now they owe you,Being in a situation where you are on equal footing and both happy with the outcome of the funds spent ie you do an activity together and both dont need to discuss how much each spent at the end,Transferring money to a friend for a coffee they bought you,3.675,9.949,11.131,4,I wanted to keep more for myself but felt too selfish to keep all of it or take some away from them so gave them a small amount,0,0,0.112,0,1,4,6,2,5,3,0,0,2.119,0,Not owing a friend any money for your day out,Transferring money to someone for a group gift,Paying someone back for a lunch they bought you,Paying a friend for a small drink they bought you,4.502,5.126,6.201,2,I wanted to keep the majority for myself,0,0,0.11,0,28,1,6,0,10,6.5,5acb4bac9534ba0001c780aa,6938394cceffa262a146b03b,6937e69e78cf183d05203ffa,1,$2,'-$4,$0,$4,$0,$6,$8,Taking money from someone because you have done more for them than they have for you and now they owe you,Being in a situation where you are on equal footing and both happy with the outcome of the funds spent ie you do an activity together and both dont need to discuss how much each spent at the end,Giving back a small amount to somebody as a kind gesture for a favour they have done for you,Transferring money to a friend for a coffee they bought you,Not owing a friend any money for your day out,Paying a friend for a small drink they bought you,Transferring money to someone for a group gift,Paying someone back for a lunch they bought you,$4,I wanted to keep the majority for myself,I wanted to keep more for myself but felt too selfish to keep all of it or take some away from them so gave them a small amount,0,1,
2025-12-09 14:54:34,2025-12-09 15:05:21,0,,100,646,1,2025-12-09 15:05:21,R_8KKY8PDRjd8XdJL,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.117,0,"Giving someone $2, I believe this would make me feel good as it is only a small amount but could help someone else","Not gaining or losing anything, this would be similar just accepting the options we were originally presented with","This would be similar to giving more than I originally received in any situation. I believe this would be similar to giving to charity, as it was not money that I originally had, and someone else would benefit from this","I feel this would be similar to essentially ""stealing"" from the other person, as they don't have control over this decision.",1.611,4.745,5.698,4,"As I originally received more than the other, it makes sense for me to transfer $2 so that we both have $6, I believe that this is fair as the original allocation of the funds was random.",0,0,0.203,0,1,4,6,2,5,3,0,0,2.811,0,"I believe that this would be similar to halving a chocolate bar with someone, it would not need to be a friend but you would be helping someone who does not have what you have.",This would be similar to not sharing a new toy that you received. You got given the gift but are not willing to share this with anyone else.,"I feel that this would be similar to giving someone a bit of a sandwich; you aren't exactly giving them half the food, but you are providing them with something they did not have before.","I feel this would be similar to giving someone the majority of a drink that you have just bought; you have some of it, but then you end up giving the rest of it to the other person.",1.749,2.333,2.6,2,"Again, as the original allocation was random, I feel that it is most fair that me and the other person receive the same amount.",0,0,0.204,0,29,1,5,0,6,6,68892827bc7da25e4a9ba9bf,69383825d01c48e88d29a648,6937e69e78cf183d05203ffa,1,$2,$0,$4,'-$4,$6,$0,$4,,,,,This would be similar to not sharing a new toy that you received. You got given the gift but are not willing to share this with anyone else.,"I feel that this would be similar to giving someone a bit of a sandwich; you aren't exactly giving them half the food, but you are providing them with something they did not have before.","I believe that this would be similar to halving a chocolate bar with someone, it would not need to be a friend but you would be helping someone who does not have what you have.","I feel this would be similar to giving someone the majority of a drink that you have just bought; you have some of it, but then you end up giving the rest of it to the other person.",$8,"Again, as the original allocation was random, I feel that it is most fair that me and the other person receive the same amount.",,0,1,
2025-12-09 14:58:52,2025-12-09 15:05:29,0,,100,397,1,2025-12-09 15:05:30,R_6K2Rg628FSgimVW,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.121,0,Stealing.,Walking away with my money.,Being generous.,Being overly generous.,11.984,11.984,13.546,1,It's about maximizing my return. Getting the most I can. It's like stealing.,0,0,0.221,0,1,4,6,2,5,3,0,0,2.118,0,It's like buying him coffee.,It's like buying him lunch.,Buying him lunch and a soda.,Walking away without buying him anything to eat.,9.587,9.587,11.374,1,I chose to try and maximize my bonus. It's in my own best interest. The other guy is a serial killer.,0,0,0.213,0,65,2,,0,12,12,5fca60762df9df6328840cae,6938392342b6f966983eb245,6937e69e78cf183d05203ffa,1,'-$4,$0,$2,$4,$4,$8,$6,Stealing.,Walking away with my money.,Being generous.,Being overly generous.,Walking away without buying him anything to eat.,It's like buying him coffee.,Buying him lunch and a soda.,It's like buying him lunch.,$0,I chose to try and maximize my bonus. It's in my own best interest. The other guy is a serial killer.,It's about maximizing my return. Getting the most I can. It's like stealing.,0,1,
2025-12-09 14:57:10,2025-12-09 15:05:44,0,,100,513,1,2025-12-09 15:05:44,R_82N6TVyVLaR46yd,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.121,0,this is similar to halving or 50% of my amount ,i would then be allocated 100% ,0% sent ,25%,14.351,24.955,26.992,6,i would be no better off if i was to send any ,0,0,0.117,0,1,4,6,2,5,3,0,0,2.027,0,35% roughly of my money ,50 %,0%,"70%
",2.855,7.763,9.6,5,i needed to give something over ,0,0,0.215,0,27,1,10,0,11,12,5ebd31a3dc638f1875840598,693838a9614aaa72283b4359,6937e69e78cf183d05203ffa,1,$4,'-$4,$0,$2,$4,$6,$0,i would then be allocated 100% ,0% sent ,25%,this is similar to halving or 50% of my amount ,,,,,$8,,i would be no better off if i was to send any ,0,1,
2025-12-09 14:55:08,2025-12-09 15:05:57,0,,100,648,1,2025-12-09 15:05:58,R_2riZX81q7vV7xrH,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.01,0,I find it similar to watching somebody boast of taking action (say a politician) yet actually doing nothing,I find this reminds me of my family - they are quite open handed in their way of life. ,Reminds me of a criminal persuading people to invest in non existent schemes ,This simply puts me in mind of a fair minded person. ,8.671,19.362,21.342,5,Because it seems the fairest way of behaving,0,0,0.213,0,1,4,6,2,5,3,0,0,2.007,0,A generous person but one who has limited monetary knowledge who will quickly become bankrupt. ,An even handed and fair approach. ,A mean spirited approach. ,Someone who is not completely mean spirited but are quite mean ,5.776,8.023,9.799,3,Again I belive in being fair minded. ,0,0,0.206,0,70,2,,0,6,6,5c4cdcb14cb4630001ec4955,69383845809ec96aedb8efde,6937e69e78cf183d05203ffa,1,$0,$4,'-$4,$2,$8,$6,$0,Reminds me of a criminal persuading people to invest in non existent schemes ,I find it similar to watching somebody boast of taking action (say a politician) yet actually doing nothing,This simply puts me in mind of a fair minded person. ,I find this reminds me of my family - they are quite open handed in their way of life. ,A mean spirited approach. ,Someone who is not completely mean spirited but are quite mean ,An even handed and fair approach. ,A generous person but one who has limited monetary knowledge who will quickly become bankrupt. ,$4,Again I belive in being fair minded. ,Because it seems the fairest way of behaving,0,1,
2025-12-09 15:00:41,2025-12-09 15:06:17,0,,100,336,1,2025-12-09 15:06:18,R_2DwJLkfIYRPx5G4,,,,,,,anonymous,EN,1,,,1,1,3,0,0,2.107,0,Being selfish,Being more giving to others,Making things equal,Taking from others ,1.817,4.793,5.982,3,So both get an equal amount,0,0,0.207,0,1,4,6,2,5,3,0,0,2.006,0,Being selfish.,Being fair and equal.,Giving more to someone else if you have enough.,Thinking of yourself more and not being equal.,6.394,8.33,9.453,4,It is fair and equal.,0,0,0.206,0,31,1,25,1,6,6,61084749cf11f78690969210,693839934f5ae96f696ca372,6937e69e78cf183d05203ffa,1,$0,$4,$2,'-$4,$0,$6,$8,Taking from others ,Being selfish,Making things equal,Being more giving to others,Being selfish.,Thinking of yourself more and not being equal.,Being fair and equal.,Giving more to someone else if you have enough.,$4,It is fair and equal.,So both get an equal amount,1,1,
